"ID","lon","lat","time","Int_Stop","Behavior","Int.ID","Int.Sp","M4","M5","ActualTime","Int_Start","Duration","Relationship","Intensity"
"IV_Spaurofrenatum_TP_2021-06-19_112940",-68.2818089984667,12.0784928277222,2021-06-19 15:21:07,00:11:45,"Parrotfish","IP-Conspecific","Sp. aurofrenatum","Charge","None",11:21:08,00:11:44,1,"None","Low"
"IV_Spaurofrenatum_TP_2021-06-19_112940",-68.2818048633667,12.0785256475333,2021-06-19 15:27:06,00:17:46,"Parrotfish","IP-Conspecific","Sp. aurofrenatum","Charge","None",11:27:09,00:17:43,3,"None","Low"
"IV_Spaurofrenatum_TP_2021-06-19_112940",-68.2816881761,12.07854303158,2021-06-19 15:29:14,00:19:52,"Parrotfish","IP-Conspecific","Sp. aurofrenatum","Charge","None",11:29:16,00:19:50,2,"None","Low"
"IV_Spviride_TP_2021-07-18_124216",-68.2816449772909,12.0779203750273,2021-07-18 16:27:27,00:06:49,"Parrotfish","TP-Conspecific","Sp. viride","Chase,Display","Floater",12:27:57,00:06:19,30,"Floater","High"
"IV_Spviride_TP_2021-07-18_124216",-68.2817905116778,12.0779799111333,2021-07-18 16:29:28,00:08:25,"Parrotfish","IP-Conspecific","Sp. viride","Charge","None",12:29:33,00:08:20,5,"None","Low"
"IV_Spviride_TP_2021-07-18_124216",-68.2817083140182,12.0779093414091,2021-07-18 16:39:11,00:18:04,"Parrotfish","IP-Conspecific","Sp. viride","Charge","None",12:39:12,00:18:02,2,"None","Low"
"IV_Spviride_TP_2021-07-18_130653",-68.2818329986,12.077890886,2021-07-18 16:57:32,00:10:11,"Parrotfish","IP-Conspecific","Sp. viride","Charge","None",12:57:34,00:10:08,2,"None","Low"
"IV_Spviride_TP_2021-07-18_130653",-68.2818248682,12.0779104158,2021-07-18 16:57:40,00:10:27,"Parrotfish","TP-Conspecific","Sp. viride","Chase,Display","Neighbor",12:57:50,00:10:16,11,"Neighbor","High"
"IV_Spviride_TP_2021-07-18_130653",-68.28182206025,12.0779089071,2021-07-18 16:59:51,00:12:29,"Parrotfish","IP-Conspecific","Sp. viride","Charge","None",12:59:52,00:12:27,2,"None","Low"
"IV_Spviride_TP_2021-07-18_133241",-68.281839808925,12.07812272945,2021-07-18 17:12:36,00:00:54,"Parrotfish","TP-Conspecific","Sp. viride","Charge,Display","Neighbor",13:12:50,00:00:41,14,"Neighbor","Low"
"IV_Spviride_TP_2021-07-18_133241",-68.2818403560889,12.0780306309333,2021-07-18 17:17:00,00:05:07,"Parrotfish","IP-Conspecific","Sp. viride","Charge","None",13:17:02,00:05:04,3,"None","Low"
"IV_Spviride_TP_2021-07-18_133241",-68.2818946987778,12.0780882146222,2021-07-18 17:18:38,00:06:49,"Parrotfish","None-None","None","Charge","None",13:18:44,00:06:42,7,"None","Low"
"IV_Spviride_TP_2021-07-20_114656",-68.2818818092556,12.0782937202556,2021-07-20 15:24:26,00:00:18,"Parrotfish","TP-Conspecific","Sp. viride","Charge,Display","Neighbor",11:24:34,00:00:09,9,"Neighbor","Low"
"IV_Spviride_TP_2021-07-20_114656",-68.2819928601111,12.0782655198444,2021-07-20 15:28:07,00:03:52,"Parrotfish","IP-Conspecific","Sp. viride","Charge","None",11:28:08,00:03:50,1,"None","Low"
"IV_Spviride_TP_2021-07-20_114656",-68.2818565398143,12.078251236,2021-07-20 15:44:15,00:20:08,"Parrotfish","TP-Conspecific","Sp. viride","Chase,Display","Floater",11:44:24,00:19:58,9,"Floater","High"
"IV_Spviride_TP_2021-07-20_123730",-68.2818354126,12.07817520018,2021-07-20 16:31:24,00:14:53,"Parrotfish","IP-Conspecific","Sp. viride","Charge,Display","None",12:31:32,00:14:45,8,"None","Low"
"IV_Spviride_TP_2021-07-20_123730",-68.2817608304,12.0782446861,2021-07-20 16:34:56,00:18:44,"Parrotfish","TP-Conspecific","Sp. viride","Chase,Display","Floater",12:35:23,00:18:17,27,"Floater","High"
"IV_Spviride_TP_2021-07-20_130752",-68.2817109581,12.0784259029,2021-07-20 16:47:25,00:00:20,"Parrotfish","IP-Conspecific","Sp. viride","Charge","None",12:47:27,00:00:18,2,"None","Low"
"IV_Spviride_TP_2021-07-20_130752",-68.28168754741,12.0784699749,2021-07-20 16:47:45,00:00:52,"Parrotfish","TP-Conspecific","Sp. viride","Chase,Display","Floater",12:48:00,00:00:37,15,"Floater","High"
"IV_Spviride_TP_2021-07-20_130752",-68.2816954423,12.0785314961889,2021-07-20 16:48:17,00:01:11,"Parrotfish","IP-Conspecific","Sp. viride","Charge","None",12:48:18,00:01:10,1,"None","Low"
"IV_Spviride_TP_2021-07-20_130752",-68.2817549735625,12.078427202075,2021-07-20 16:51:11,00:04:11,"Parrotfish","TP-Conspecific","Sp. viride","Chase","Floater",12:51:18,00:04:03,8,"Floater","High"
"IV_Spviride_TP_2021-07-20_130752",-68.28180672972,12.07841851002,2021-07-20 16:51:30,00:04:31,"Parrotfish","TP-Conspecific","Sp. viride","None","Neighbor",12:51:39,00:04:22,9,"Neighbor","Unknown"
"IV_Spviride_TP_2021-07-20_130752",-68.2818669266556,12.0784258935333,2021-07-20 16:51:55,00:04:53,"Parrotfish","IP-Conspecific","Sp. viride","Charge","None",12:52:01,00:04:47,6,"None","Low"
"IV_Spviride_TP_2021-07-20_130752",-68.2818612695571,12.0784048044429,2021-07-20 16:56:45,00:09:53,"Parrotfish","TP-Conspecific","Sp. viride","Chase,Display","Floater",12:57:01,00:09:37,16,"Floater","High"
"IV_Spviride_TP_2021-07-20_130752",-68.2818514388,12.0785237197,2021-07-20 16:59:16,00:12:10,"Parrotfish","IP-Conspecific","Sp. viride","Charge","None",12:59:17,00:12:09,1,"None","Low"
"IV_Spviride_TP_2021-07-20_130752",-68.2818642631,12.0785472728,2021-07-20 17:03:58,00:16:51,"Parrotfish","TP-Heterospecific","Sc. vetula","Charge","None",13:03:59,00:16:51,1,"None","Low"
"IV_Spviride_TP_2021-07-20_130752",-68.28181941995,12.07851781045,2021-07-20 17:04:59,00:17:54,"Parrotfish","IP-Conspecific","Sp. viride","Charge","None",13:05:02,00:17:51,3,"None","Low"
"IV_Spviride_TP_2021-07-20_145220",-68.2816176674889,12.0782457292222,2021-07-20 18:46:58,00:16:26,"Parrotfish","IP-Conspecific","Sp. viride","Charge","None",14:47:02,00:16:23,3,"None","Low"
